concept_name	concept_class_id	concept_id	precedence	conversion_factor
"Nebivolol Sandoz"	"Brand Name"	"43130850"	"1"	
"Nebivolol Teva"	"Brand Name"	"43130851"	"1"	
"Nebu-Iprasal"	"Brand Name"	"36256617"	"1"	
"Negaban"	"Brand Name"	"21014633"	"1"	
"Neisvac-C"	"Brand Name"	"40812497"	"1"	
"Neo-Cutigenol"	"Brand Name"	"36256501"	"1"	
"Neo-Golaseptine"	"Brand Name"	"36256486"	"1"	
"Neo-Sabenyl"	"Brand Name"	"36256760"	"1"	
"Neobacitracine"	"Brand Name"	"36256496"	"1"	
"Neoral-Sandimmun"	"Brand Name"	"19043942"	"1"	
"Neorecormon"	"Brand Name"	"40756368"	"1"	
"Neotigason"	"Brand Name"	"21016902"	"1"	
"Nesivine"	"Brand Name"	"36256835"	"1"	
"Nestosyl"	"Brand Name"	"43130869"	"1"	
"Nestrolan"	"Brand Name"	"36256364"	"1"	
"Neulasta"	"Brand Name"	"19035253"	"1"	
"Neupogen"	"Brand Name"	"19088581"	"1"	
"Neupro"	"Brand Name"	"19012086"	"1"	
"Neurobion"	"Brand Name"	"43573063"	"1"	
"Neurontin"	"Brand Name"	"19038874"	"1"	
"Neurontin"	"Brand Name"	"19038874"	"1"	
"Neusinol"	"Brand Name"	"36256466"	"1"	
"Neutroses"	"Brand Name"	"43130876"	"1"	
"Nevanac"	"Brand Name"	"19085915"	"1"	
"Nevirapine Mylan"	"Brand Name"	"43130878"	"1"	
"Nevirapine Sandoz"	"Brand Name"	"43130879"	"1"	
"Nevrine Codeine"	"Brand Name"	"36256370"	"1"	
"Nexavar"	"Brand Name"	"19087088"	"1"	
"Nexiam"	"Brand Name"	"36256744"	"1"	
"NexoBrid"	"Brand Name"	"40812148"	"1"	
"Nicardipine Aguettant"	"Brand Name"	"43130881"	"1"	
"Nicorette"	"Brand Name"	"19048313"	"1"	
"Nicotibine"	"Brand Name"	"36256441"	"1"	
"Nicotinell"	"Brand Name"	"21015132"	"1"	
"Nifedipine EG"	"Brand Name"	"43131122"	"1"	
"Niflugel"	"Brand Name"	"43131128"	"1"	
"Nilstat"	"Brand Name"	"19043567"	"1"	
"Nimbex"	"Brand Name"	"19016314"	"1"	
"Nimenrix"	"Brand Name"	"21014523"	"1"	
"Nimotop"	"Brand Name"	"19038992"	"1"	
"Ninlaro"	"Brand Name"	"35606231"	"1"	
"Niocitran"	"Brand Name"	"36256579"	"1"	
"Niquitin"	"Brand Name"	"21017959"	"1"	
"Nitroderm"	"Brand Name"	"43573151"	"1"	
"Nivestim"	"Brand Name"	"21015073"	"1"	
"Nizoral"	"Brand Name"	"19043477"	"1"	
"Nobiretic"	"Brand Name"	"36256580"	"1"	
"Nobiten"	"Brand Name"	"36256808"	"1"	
"Nobiten"	"Brand Name"	"36256808"	"1"	
"Nocdurna"	"Brand Name"	"1559838"	"1"	
"Noctamid"	"Brand Name"	"19098778"	"1"	
"Noctamid"	"Brand Name"	"19098778"	"1"	
"Nogest"	"Brand Name"	"36256365"	"1"	
"Nolvadex"	"Brand Name"	"19004028"	"1"	
"Nomegestrol Stragen"	"Brand Name"	"36256311"	"1"	
"Nootropil"	"Brand Name"	"36403371"	"1"	
"Nootropil"	"Brand Name"	"36403371"	"1"	
"Noradrenaline Aguettant"	"Brand Name"	"36256394"	"1"	
"Noranelle 20/100"	"Brand Name"	"36256371"	"1"	
"Noranelle 30/150"	"Brand Name"	"36256371"	"1"	
"Norditropin"	"Brand Name"	"19044015"	"1"	
"Norepine"	"Brand Name"	"36256775"	"1"	
"Norfloxacine EG"	"Brand Name"	"43131187"	"1"	
"Norgalax"	"Brand Name"	"36416863"	"1"	
"Norit"	"Brand Name"	"36256634"	"1"	
"Norit Carbomix"	"Brand Name"	"36256620"	"1"	
"Norlevo"	"Brand Name"	"43131195"	"1"	
"Normacol"	"Brand Name"	"43131352"	"1"	
"Normosang"	"Brand Name"	"36403326"	"1"	
"Norprolac"	"Brand Name"	"19014783"	"1"	
"Nortrilen"	"Brand Name"	"40812872"	"1"	
"Nortussine Mono"	"Brand Name"	"36256502"	"1"	
"Norvir"	"Brand Name"	"19038783"	"1"	
"Nosca-Mereprine"	"Brand Name"	"36256633"	"1"	
"Noscaflex"	"Brand Name"	"36256312"	"1"	
"Novaban"	"Brand Name"	"36256270"	"1"	
"Novalgine"	"Brand Name"	"43573204"	"1"	
"NovoEight"	"Brand Name"	"46221193"	"1"	
"Novolizer Budesonide"	"Brand Name"	"36256503"	"1"	
"Novolizer Formoterol"	"Brand Name"	"43569469"	"1"	
"Novolizer Salbutamol"	"Brand Name"	"43574248"	"1"	
"NovoMix 30"	"Brand Name"	"44020986"	"1"	
"NovoMix 50"	"Brand Name"	"44020986"	"1"	
"NovoMix 70"	"Brand Name"	"44020986"	"1"	
"NovoNorm"	"Brand Name"	"19054446"	"1"	
"NovoRapid"	"Brand Name"	"21017683"	"1"	
"NovoSeven"	"Brand Name"	"19023205"	"1"	
"Noxafil"	"Brand Name"	"19036353"	"1"	
"Nozinan"	"Brand Name"	"21015465"	"1"	
"Nplate"	"Brand Name"	"19032431"	"1"	
"Nucala"	"Brand Name"	"35606635"	"1"	
"Nurofen"	"Brand Name"	"21016480"	"1"	
"Nurofen"	"Brand Name"	"21016480"	"1"	
"Nurofen Patch"	"Brand Name"	"36777183"	"1"	
"Nustasium"	"Brand Name"	"36256694"	"1"	
"NutropinAq"	"Brand Name"	"40756377"	"1"	
"Nuvaring"	"Brand Name"	"19012278"	"1"	
"Nuwiq"	"Brand Name"	"35604971"	"1"	
"Nystatine"	"Brand Name"	"36256869"	"1"	
"Obizur"	"Brand Name"	"45775626"	"1"	
"Obracin"	"Brand Name"	"36256287"	"1"	
"Ocrevus"	"Brand Name"	"1593472"	"1"	
"Octagam"	"Brand Name"	"19088002"	"1"	
"Octanate"	"Brand Name"	"43131383"	"1"	
"Octanine"	"Brand Name"	"40812885"	"1"	
"Octaplex"	"Brand Name"	"21017184"	"1"	
"Octostim"	"Brand Name"	"43253676"	"1"	
"Octreotide Fresenius Kabi"	"Brand Name"	"43131386"	"1"	
"Ocugel"	"Brand Name"	"36256505"	"1"	
"Oculotect"	"Brand Name"	"21015277"	"1"	
"Odefsey"	"Brand Name"	"35605922"	"1"	
"Oestrogel"	"Brand Name"	"19014790"	"1"	
"Ofev"	"Brand Name"	"45775400"	"1"	
"Ofloxacine EG"	"Brand Name"	"43131394"	"1"	
"Olanzapine Apotex"	"Brand Name"	"36256355"	"1"	
"Olanzapine EG"	"Brand Name"	"43131643"	"1"	
"Olanzapine Sandoz"	"Brand Name"	"43131651"	"1"	
"Olanzapine Sandoz"	"Brand Name"	"43131651"	"1"	
"Olanzapine Teva"	"Brand Name"	"43131652"	"1"	
"Olbetam"	"Brand Name"	"21017065"	"1"	
"Olmesartan / Amlodipine EG"	"Brand Name"	"36777195"	"1"	
"Olmesartan / Amlodipine Krka"	"Brand Name"	"36777142"	"1"	
"Olmesartan / Amlodipine Teva"	"Brand Name"	"36777162"	"1"	
"Olmesartan / HCTZ Krka"	"Brand Name"	"36256185"	"1"	
"Olmesartan EG"	"Brand Name"	"36256581"	"1"	
"Olmesartan Krka"	"Brand Name"	"36256442"	"1"	
"Olmesartan Plus HCT EG"	"Brand Name"	"36256372"	"1"	
"Olmesartan Sandoz"	"Brand Name"	"36256171"	"1"	
"Olmesartan Teva"	"Brand Name"	"36256635"	"1"	
"Olmetec"	"Brand Name"	"21017495"	"1"	
"Olmetec Plus"	"Brand Name"	"21017495"	"1"	
"Olumiant"	"Brand Name"	"1510633"	"1"	
"Omacor"	"Brand Name"	"21015689"	"1"	
"Omeprazol AB"	"Brand Name"	"36256170"	"1"	
"Omeprazol Apotex"	"Brand Name"	"36256172"	"1"	
"Omeprazol Sandoz"	"Brand Name"	"43131705"	"1"	
"Omeprazol Sandoz"	"Brand Name"	"43131705"	"1"	
"Omeprazol Teva"	"Brand Name"	"43131707"	"1"	
"Omeprazole EG"	"Brand Name"	"43131690"	"1"	
"Omeprazole EG"	"Brand Name"	"43131690"	"1"	
"Omeprazole Mylan"	"Brand Name"	"43131695"	"1"	
"Omeprazole Mylan"	"Brand Name"	"43131695"	"1"	
"Omic"	"Brand Name"	"36256443"	"1"	
"Omic"	"Brand Name"	"36256443"	"1"	
"Omnitrope"	"Brand Name"	"19091494"	"1"	
"Onbrez"	"Brand Name"	"40813629"	"1"	
"Oncaspar"	"Brand Name"	"19087150"	"1"	
"Oncotice"	"Brand Name"	"21016186"	"1"	
"Ondansetron Accord Healthcare"	"Brand Name"	"43131719"	"1"	
"Ondansetron B. Braun"	"Brand Name"	"43573446"	"1"	
"Ondansetron EG"	"Brand Name"	"43131724"	"1"	
"Ondansetron Fresenius Kabi"	"Brand Name"	"43131936"	"1"	
"Ondansetron Mylan"	"Brand Name"	"43131937"	"1"	
"Ondansetron Sandoz"	"Brand Name"	"43131941"	"1"	
"Ondansetron Teva"	"Brand Name"	"43131942"	"1"	
"Onglyza"	"Brand Name"	"40165127"	"1"	
"Opatanol"	"Brand Name"	"21017342"	"1"	
"Opdivo"	"Brand Name"	"45892632"	"1"	
"Oprymea"	"Brand Name"	"21016573"	"1"	
"Opsumit"	"Brand Name"	"44507726"	"1"	
"Opticrom"	"Brand Name"	"19022323"	"1"	
"Optovit E"	"Brand Name"	"40813428"	"1"	
"Oralair"	"Brand Name"	"43573568"	"1"	
"Orap"	"Brand Name"	"19022327"	"1"	
"Oraqix"	"Brand Name"	"19015910"	"1"	
"Orencia"	"Brand Name"	"19086310"	"1"	
"Orfadin"	"Brand Name"	"19018237"	"1"	
"Orgalutran"	"Brand Name"	"21014419"	"1"	
"Orgametril"	"Brand Name"	"43131966"	"1"	
"Orgaran"	"Brand Name"	"19080845"	"1"	
"Orkambi"	"Brand Name"	"46275584"	"1"	
"Orlistat Sandoz"	"Brand Name"	"36256346"	"1"	
"Orlistat Teva"	"Brand Name"	"36256313"	"1"	
"Oro Rhinathiol Dequalin"	"Brand Name"	"36256809"	"1"	
"Otezla"	"Brand Name"	"44815757"	"1"	
"Otipax"	"Brand Name"	"43131990"	"1"	
"Otocalmine"	"Brand Name"	"36256816"	"1"	
"Otrivine"	"Brand Name"	"19053627"	"1"	
"Otrivine Anti-Allergie"	"Brand Name"	"19053627"	"1"	
"Otrivine Duo"	"Brand Name"	"19053627"	"1"	
"Ovaleap"	"Brand Name"	"21016453"	"1"	
"Ovitrelle"	"Brand Name"	"21017710"	"1"	
"Oxaliplatin Accord Healthcare"	"Brand Name"	"43131995"	"1"	
"Oxaliplatine Teva"	"Brand Name"	"43132003"	"1"	
"Oxazepam EG"	"Brand Name"	"36256373"	"1"	
"Oxcarbazepine Mylan"	"Brand Name"	"43132004"	"1"	
"Oxis"	"Brand Name"	"21017469"	"1"	
"Oxybuprocaine hydrochloride Minims"	"Brand Name"	"43253608"	"1"	
"Oxybutynine EG"	"Brand Name"	"43127771"	"1"	
"Oxycodon Sandoz"	"Brand Name"	"40813205"	"1"	
"Oxycodone Teva"	"Brand Name"	"36256636"	"1"	
"OxyContin"	"Brand Name"	"19076182"	"1"	
"OxyNorm"	"Brand Name"	"19113598"	"1"	
"Ozurdex"	"Brand Name"	"40161348"	"1"	
"Pabal"	"Brand Name"	"21016634"	"1"	
"Paclitaxel AB"	"Brand Name"	"43572631"	"1"	
"Paclitaxel Accord Healthcare"	"Brand Name"	"43572629"	"1"	
"Paclitaxel Fresenius Kabi"	"Brand Name"	"43127822"	"1"	
"Paclitaxel Hospira"	"Brand Name"	"43127821"	"1"	
"Paclitaxel Mylan"	"Brand Name"	"43572735"	"1"	
"Paclitaxin"	"Brand Name"	"36256565"	"1"	
"Palexia"	"Brand Name"	"21014504"	"1"	
"Palladone"	"Brand Name"	"19087876"	"1"	
"Palonosetron Accord"	"Brand Name"	"35406586"	"1"	
"Palonosetron Fresenius Kabi"	"Brand Name"	"36777166"	"1"	
"Palonosetron Sandoz"	"Brand Name"	"36777191"	"1"	
"Pamidronaatdinatrium Hospira"	"Brand Name"	"43127826"	"1"	
"Pamidronate EG"	"Brand Name"	"36256413"	"1"	
"Panadol"	"Brand Name"	"19042334"	"1"	
"Panadol"	"Brand Name"	"19042334"	"1"	
"Panadol Plus"	"Brand Name"	"19042334"	"1"	
"Pangel"	"Brand Name"	"36256483"	"1"	
"Pannocort"	"Brand Name"	"36256281"	"1"	
"Panotile"	"Brand Name"	"43128050"	"1"	
"Pantogastrix"	"Brand Name"	"36256811"	"1"	
"Pantomed"	"Brand Name"	"36256288"	"1"	
"Pantomed"	"Brand Name"	"36256288"	"1"	
"Pantomed"	"Brand Name"	"36256288"	"1"	
"Pantoprazol AB"	"Brand Name"	"43572077"	"1"	
"Pantoprazol Apotex"	"Brand Name"	"36256787"	"1"	
"Pantoprazol Sandoz"	"Brand Name"	"43572457"	"1"	
"Pantoprazole EG"	"Brand Name"	"43128060"	"1"	
"Pantoprazole Mylan"	"Brand Name"	"43128065"	"1"	
"Pantoprazole Teva"	"Brand Name"	"43128079"	"1"	
"Pantozol"	"Brand Name"	"43572505"	"1"	
"Panzyga"	"Brand Name"	"35201513"	"1"	
"Papaverine HCl Sterop"	"Brand Name"	"36256567"	"1"	
"Paracaps"	"Brand Name"	"36777182"	"1"	
"Paracetabs"	"Brand Name"	"36256582"	"1"	
"Paracetamol Actavis"	"Brand Name"	"43128092"	"1"	
"Paracetamol B. Braun"	"Brand Name"	"43128098"	"1"	
"Paracetamol EG"	"Brand Name"	"43128109"	"1"	
"Paracetamol Fresenius Kabi"	"Brand Name"	"43128114"	"1"	
"Paracetamol Mylan"	"Brand Name"	"43128116"	"1"	
"Paracetamol Sandoz"	"Brand Name"	"43128123"	"1"	
"Paracetamol Teva"	"Brand Name"	"43128125"	"1"	
"Paracodine"	"Brand Name"	"43572572"	"1"	
"Pariet"	"Brand Name"	"19054408"	"1"	
"Parlodel"	"Brand Name"	"19041783"	"1"	
"Paroxetine Apotex"	"Brand Name"	"36256314"	"1"	
"Paroxetine EG"	"Brand Name"	"43128397"	"1"	
"Paroxetine Mylan"	"Brand Name"	"43128400"	"1"	
"Paroxetine Sandoz"	"Brand Name"	"43128406"	"1"	
"Paroxetine Sandoz"	"Brand Name"	"43128406"	"1"	
"Paroxetine Teva"	"Brand Name"	"43128407"	"1"	
"Parsabiv"	"Brand Name"	"1593443"	"1"	
"Pe-Tam"	"Brand Name"	"36256810"	"1"	
"Pedea"	"Brand Name"	"21016166"	"1"	
"Pegasys"	"Brand Name"	"19037333"	"1"	
"Penadur L.A."	"Brand Name"	"36256880"	"1"	
"Peni-Oral"	"Brand Name"	"36256173"	"1"	
"Penicilline"	"Brand Name"	"36256863"	"1"	
"Pentacarinat"	"Brand Name"	"40756517"	"1"	
"Pentasa"	"Brand Name"	"19038818"	"1"	
"Peramteva"	"Brand Name"	"36256695"	"1"	
"Perdofemina"	"Brand Name"	"36256584"	"1"	
"Perdolan"	"Brand Name"	"36256349"	"1"	
"Perdolan Compositum"	"Brand Name"	"36256597"	"1"	
"Perdophen"	"Brand Name"	"36256623"	"1"	
"Pergoveris"	"Brand Name"	"21016197"	"1"	
"Perindopril / Indapamide Sandoz"	"Brand Name"	"43572176"	"1"	
"Perindopril Krka"	"Brand Name"	"43128443"	"1"	
"Perindopril Sandoz"	"Brand Name"	"43128448"	"1"	
"Perindopril Servier"	"Brand Name"	"36256583"	"1"	
"Perindopril Teva"	"Brand Name"	"43128449"	"1"	
"Perjeta"	"Brand Name"	"42801064"	"1"	
"Perynella"	"Brand Name"	"36256374"	"1"	
"Pethisom"	"Brand Name"	"36256533"	"1"	
"Pharmalgen Bee"	"Brand Name"	"44021526"	"1"	
"Pharmalgen Wasp"	"Brand Name"	"44021526"	"1"	
"Phenobarbital Sterop"	"Brand Name"	"36256742"	"1"	
"Phenylephrine"	"Brand Name"	"36256856"	"1"	
"Phenylephrine Aguettant"	"Brand Name"	"43128729"	"1"	
"Phenylephrine hydrochloride Minims"	"Brand Name"	"43253709"	"1"	
"Pholco-Mereprine"	"Brand Name"	"36256613"	"1"	
"Physiologicasol"	"Brand Name"	"36256858"	"1"	
"Picolaxine"	"Brand Name"	"36256292"	"1"	
"Picoprep"	"Brand Name"	"43128765"	"1"	
"Pilocarpine-Isopto"	"Brand Name"	"36777136"	"1"	
"Piperacilline / Tazobactam EG"	"Brand Name"	"36256779"	"1"	
"Piperacilline / Tazobactam Fresenius Kabi"	"Brand Name"	"43128781"	"1"	
"Piperacilline / Tazobactam Mylan"	"Brand Name"	"43128779"	"1"	
"Piperacilline / Tazobactam Sandoz"	"Brand Name"	"43128783"	"1"	
"Piracetam EG"	"Brand Name"	"43129014"	"1"	
"Piracetam-UCB"	"Brand Name"	"36256444"	"1"	
"Piromed"	"Brand Name"	"36256612"	"1"	
"Piroxicam EG"	"Brand Name"	"43129023"	"1"	
"Piroxicam Sandoz"	"Brand Name"	"43129027"	"1"	
"Pixidin"	"Brand Name"	"36256608"	"1"	
"Plaquenil"	"Brand Name"	"19042425"	"1"	
"Plavix"	"Brand Name"	"19030328"	"1"	
"Plavix"	"Brand Name"	"19030328"	"1"	
"Plegridy"	"Brand Name"	"45775150"	"1"	
"Plendil"	"Brand Name"	"19044934"	"1"	
"Plenvu"	"Brand Name"	"40756140"	"1"	
"Pneumovax 23"	"Brand Name"	"19007673"	"1"	
"Polydexa"	"Brand Name"	"43129048"	"1"	
"Polyseptol"	"Brand Name"	"36256725"	"1"	
"Pontalsic"	"Brand Name"	"36256637"	"1"	
"Postinor"	"Brand Name"	"43572374"	"1"	
"Povidone Iodine Minims"	"Brand Name"	"21016689"	"1"	
"Pradaxa"	"Brand Name"	"40227994"	"1"	
"Praluent"	"Brand Name"	"46275463"	"1"	
"Pramipexol Sandoz"	"Brand Name"	"43129071"	"1"	
"Pramipexol Teva"	"Brand Name"	"43129072"	"1"	
"Pramipexole EG"	"Brand Name"	"43129068"	"1"	
"Pramipexole Mylan"	"Brand Name"	"43129069"	"1"	
"Pramipexole Teva"	"Brand Name"	"43129072"	"1"	
"Pranox"	"Brand Name"	"36256518"	"1"	
"Prareduct"	"Brand Name"	"36256430"	"1"	
"Pravafenix"	"Brand Name"	"40815047"	"1"	
"Pravastatine Apotex"	"Brand Name"	"36256528"	"1"	
"Pravastatine EG"	"Brand Name"	"43129086"	"1"	
"Pravastatine Mylan Pharma"	"Brand Name"	"43129091"	"1"	
"Pravastatine Sandoz"	"Brand Name"	"43129096"	"1"	
"Pravastatine Teva"	"Brand Name"	"43129097"	"1"	
"Praxbind"	"Brand Name"	"35602985"	"1"	
"Praxilene"	"Brand Name"	"21015441"	"1"	
"Prazepam EG"	"Brand Name"	"43129356"	"1"	
"Pred"	"Brand Name"	"36256761"	"1"	
"Pregabalin Sandoz"	"Brand Name"	"43129386"	"1"	
"Pregabaline EG"	"Brand Name"	"43129383"	"1"	
"Pregabaline Krka"	"Brand Name"	"36256630"	"1"	
"Pregabaline Mylan"	"Brand Name"	"43129385"	"1"	
"Pregabaline Sandoz"	"Brand Name"	"43129386"	"1"	
"Pregabaline Teva"	"Brand Name"	"43129387"	"1"	
"Pregnyl"	"Brand Name"	"19043282"	"1"	
"Prepidil"	"Brand Name"	"19022474"	"1"	
"Preterax"	"Brand Name"	"43575428"	"1"	
"Prevenar 13"	"Brand Name"	"36256788"	"1"	
"Prezista"	"Brand Name"	"19091078"	"1"	
"Priciasol"	"Brand Name"	"36256762"	"1"	
"Priligy"	"Brand Name"	"21015690"	"1"	
"Primperan"	"Brand Name"	"19126904"	"1"	
"Priorix"	"Brand Name"	"21016069"	"1"	
"Privigen"	"Brand Name"	"19022399"	"1"	
"Procaine HCl Sterop"	"Brand Name"	"36256595"	"1"	
"Procoralan"	"Brand Name"	"43129406"	"1"	
"Progebel"	"Brand Name"	"36256168"	"1"	
"Progestogel"	"Brand Name"	"43129420"	"1"	
"Progor"	"Brand Name"	"36256802"	"1"	
"Prograft"	"Brand Name"	"40814806"	"1"	
"Progynova"	"Brand Name"	"19052722"	"1"	
"Proleukin"	"Brand Name"	"19048053"	"1"	
"Prolia"	"Brand Name"	"40222312"	"1"	
"Prolopa 125"	"Brand Name"	"40814523"	"1"	
"Prolopa 250"	"Brand Name"	"40814523"	"1"	
"Propess"	"Brand Name"	"21017298"	"1"	
"Propofol B. Braun"	"Brand Name"	"36256345"	"1"	
"Propolipid"	"Brand Name"	"36256720"	"1"	
"Propranolol EG"	"Brand Name"	"43129427"	"1"	
"Propranolol Teva"	"Brand Name"	"43129428"	"1"	
"Propylthiouracile"	"Brand Name"	"36256881"	"1"	
"Proscar"	"Brand Name"	"19038757"	"1"	
"Prosta Urgenin"	"Brand Name"	"43575256"	"1"	
"Prostaserene"	"Brand Name"	"36256529"	"1"	
"Prostatex"	"Brand Name"	"36256598"	"1"	
"Prostigmine"	"Brand Name"	"19100869"	"1"	
"Prostin 15M"	"Brand Name"	"36256416"	"1"	
"Prostin E2"	"Brand Name"	"19043798"	"1"	
"Prostin VR"	"Brand Name"	"19022503"	"1"	
"Protamine Sulfaat Leo"	"Brand Name"	"43575277"	"1"	
"Prothiaden"	"Brand Name"	"19135811"	"1"	
"Protopic"	"Brand Name"	"19005857"	"1"	
"Provarivax"	"Brand Name"	"36256555"	"1"	
"Provera"	"Brand Name"	"19044266"	"1"	
"Provigil"	"Brand Name"	"19078687"	"1"	
"Proviron"	"Brand Name"	"43253941"	"1"	
"Prozac"	"Brand Name"	"19080259"	"1"	
"Pulmicort"	"Brand Name"	"19038786"	"1"	
"Pulmicort"	"Brand Name"	"19038786"	"1"	
"Pulmocap Hedera"	"Brand Name"	"36777139"	"1"	
"Pulmocap Thymus"	"Brand Name"	"43575328"	"1"	
"Pulmolast"	"Brand Name"	"36256290"	"1"	
"Pulmozyme"	"Brand Name"	"19020936"	"1"	
"Puregon"	"Brand Name"	"19016764"	"1"	
"Purgo-Pil"	"Brand Name"	"36256366"	"1"	
"Puri-Nethol"	"Brand Name"	"40814547"	"1"	
"Pyralvex"	"Brand Name"	"21017881"	"1"	
"Pyridoxine"	"Brand Name"	"44019564"	"1"	
"Qarziba"	"Brand Name"	"40755750"	"1"	
"Qlaira"	"Brand Name"	"21015831"	"1"	
"Questran"	"Brand Name"	"19043029"	"1"	
"Quetiapin Actavis"	"Brand Name"	"40815719"	"1"	
"Quetiapin Sandoz"	"Brand Name"	"35406527"	"1"	
"Quetiapine Apotex"	"Brand Name"	"36256599"	"1"	
"Quetiapine EG"	"Brand Name"	"36256257"	"1"	
"Quetiapine Krka"	"Brand Name"	"36256673"	"1"	
"Quetiapine Mylan"	"Brand Name"	"43574680"	"1"	
"Quetiapine Teva"	"Brand Name"	"44022682"	"1"	
"Quinapril EG"	"Brand Name"	"43129680"	"1"	
"Qutenza"	"Brand Name"	"40168120"	"1"	
"Qvar"	"Brand Name"	"19088004"	"1"	
"Qvar"	"Brand Name"	"19088004"	"1"	
"R Calm"	"Brand Name"	"36256210"	"1"	
"R Calm Dimenhydrinate"	"Brand Name"	"36256803"	"1"	
"Rabipur"	"Brand Name"	"21018370"	"1"	
"Ramipril / HCTZ Krka"	"Brand Name"	"36256431"	"1"	
"Ramipril EG"	"Brand Name"	"43129924"	"1"	
"Ramipril Krka"	"Brand Name"	"43129927"	"1"	
"Ramipril Sandoz"	"Brand Name"	"43129932"	"1"	
"Ranitidine EG"	"Brand Name"	"43129947"	"1"	
"Ranitidine Mylan"	"Brand Name"	"43129948"	"1"	
"Ranitidine Sandoz"	"Brand Name"	"43129952"	"1"	
"Ranomax"	"Brand Name"	"36256631"	"1"	
"Rapamune"	"Brand Name"	"19098385"	"1"	
"Rapifen"	"Brand Name"	"21018863"	"1"	
"Rapydan"	"Brand Name"	"21016636"	"1"	
"Rasagilin Sandoz"	"Brand Name"	"36256493"	"1"	
"Rasagiline AB"	"Brand Name"	"36256690"	"1"	
"Rasagiline EG"	"Brand Name"	"36256689"	"1"	
"Rasagiline Krka"	"Brand Name"	"35406663"	"1"	
"Rebif"	"Brand Name"	"19089282"	"1"	
"Recombinate"	"Brand Name"	"19009254"	"1"	
"Rectogesic"	"Brand Name"	"21017758"	"1"	
"Redomex"	"Brand Name"	"36256605"	"1"	
"Refacto AF"	"Brand Name"	"21016121"	"1"	
"Reflexspray"	"Brand Name"	"36256554"	"1"	
"Refluxine Antacid"	"Brand Name"	"36256804"	"1"	
"Refluxine Control"	"Brand Name"	"36256432"	"1"	
"Regaine"	"Brand Name"	"43254069"	"1"	
"Rekovelle"	"Brand Name"	"36256417"	"1"	
"Relaxine"	"Brand Name"	"36777170"	"1"	
"Relert"	"Brand Name"	"36256367"	"1"	
"Relestat"	"Brand Name"	"21016772"	"1"	
"Relistor"	"Brand Name"	"19027750"	"1"	
"Relvar"	"Brand Name"	"40815305"	"1"	
"Remergon"	"Brand Name"	"36256530"	"1"	
"Remicade"	"Brand Name"	"19079572"	"1"	
"Reminyl"	"Brand Name"	"40756482"	"1"	
"Remsima"	"Brand Name"	"21015327"	"1"	
"Renagel"	"Brand Name"	"19015832"	"1"	
"Renepho"	"Brand Name"	"36256169"	"1"	
"Renitec"	"Brand Name"	"19024123"	"1"	
"Rennie"	"Brand Name"	"43574749"	"1"	
"Renvela"	"Brand Name"	"19021217"	"1"	
"Repaglinide EG"	"Brand Name"	"43129978"	"1"	
"Reparil"	"Brand Name"	"43130168"	"1"	
"Reparil"	"Brand Name"	"43130168"	"1"	
"Reparil Gel"	"Brand Name"	"43574771"	"1"	
"Repatha"	"Brand Name"	"46287488"	"1"	
"Replagal"	"Brand Name"	"21018259"	"1"	
"Requip"	"Brand Name"	"19023207"	"1"	
"Rescuvolin"	"Brand Name"	"43574775"	"1"	
"Resolor"	"Brand Name"	"21018621"	"1"	
"Restofit"	"Brand Name"	"36256602"	"1"	
"Retacrit"	"Brand Name"	"1510665"	"1"	
"Retrovir"	"Brand Name"	"19043794"	"1"	
"Revatio"	"Brand Name"	"19079047"	"1"	
"Revaxis"	"Brand Name"	"21015369"	"1"	
"Revitalose C 1000"	"Brand Name"	"36256199"	"1"	
"Revlimid"	"Brand Name"	"19025425"	"1"	
"Revolade"	"Brand Name"	"21018663"	"1"	
"Reyataz"	"Brand Name"	"19041905"	"1"	
"Rezolsta"	"Brand Name"	"21016354"	"1"	
"Rhinathiol Antirhinitis"	"Brand Name"	"36256192"	"1"	
"Rhinivex"	"Brand Name"	"36256295"	"1"	
"Rhinocort"	"Brand Name"	"19038813"	"1"	
"Rhinofebryl"	"Brand Name"	"36256303"	"1"	
"Rhinosinutab"	"Brand Name"	"36256421"	"1"	
"Rhinospray"	"Brand Name"	"40815095"	"1"	
"Rhogam"	"Brand Name"	"19048801"	"1"	
"Riamet"	"Brand Name"	"21018068"	"1"	
"Riastap"	"Brand Name"	"19044982"	"1"	
"Rifadine"	"Brand Name"	"43130198"	"1"	
"Rifocine"	"Brand Name"	"36256207"	"1"	
"Rilatine"	"Brand Name"	"36256343"	"1"	
"Rilutek"	"Brand Name"	"19038926"	"1"	
"Riluzol Actavis"	"Brand Name"	"40816276"	"1"	
"Ringafema"	"Brand Name"	"36777178"	"1"	
"Riopan"	"Brand Name"	"19080025"	"1"	
"Risedronaat Sandoz"	"Brand Name"	"43130469"	"1"	
"Risedronate EG"	"Brand Name"	"43130459"	"1"	
"Risperdal"	"Brand Name"	"19022536"	"1"	
"Risperdal"	"Brand Name"	"19022536"	"1"	
"Risperidon Sandoz"	"Brand Name"	"43130491"	"1"	
"Risperidone EG"	"Brand Name"	"43130483"	"1"	
"Risperidone Teva"	"Brand Name"	"43130492"	"1"	
"Rivastigmin Sandoz"	"Brand Name"	"43130504"	"1"	
"Rivastigmine Mylan"	"Brand Name"	"43130502"	"1"	
