concept_code_1	concept_code_2	vocabulary_id_1	vocabulary_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
"5-812.a4"	"450660009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-812.hj"	"0MUW4KZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-839.g1"	"265726007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-886.71"	"33496007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-896.0a"	"225148005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-850.a0"	"8021007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-557.6x"	"119983003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-792.nq"	"122469009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-903.98"	"120223001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-289.00"	"73223003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79b.04"	"85397003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-420.22"	"33187003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-83b.13"	"426498007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-371.52"	"233154000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-789.b3"	"115979005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-420.25"	"33187003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-436.04"	"118830002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-928.4c"	"609637006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-847.24"	"301762005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-896.00"	"173223002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79a.0n"	"29193008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-840.p3"	"274059009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-781.ab"	"448851005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-787.cx"	"72010008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-518.6x"	"235580007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-787.n1"	"608875004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-857.1a"	"118716003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-853.61"	"1235008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-706.42"	"176687003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-143.0a"	"172523009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-840.70"	"274059009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79b.8r"	"5865004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-909.20"	"119863003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-765.2x"	"265705007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-020.6e"	"32495000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-393.48"	"23075000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-926.50"	"265694008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79a.78"	"18553008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.xa"	"129187004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-928.41"	"118781003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-706.61"	"176687003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-031.10"	"265726007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.7x"	"129233004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-789.49"	"129190005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-906.x0"	"60497006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-781.42"	"72707008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-449.52"	"0W3P0ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-790.k6"	"771564009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-921.1x"	"221270009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-449.h2"	"0W3P0ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-559.20"	"15067008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-262.14"	"234900007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-840.k3"	"274059009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-838.a7"	"119605005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-780.7k"	"23393009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-784.au"	"0QUL3KZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-781.az"	"79424002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79b.6f"	"50099004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.52"	"55162003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-795.eb"	"608784006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-564.50"	"0W3R0ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-916.16"	"35627003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.9x"	"129233004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-782.56"	"68471001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-789.xp"	"129202001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-536.47"	"771856008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-396.24"	"22701007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-252.4x"	"68769000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-905.x6"	"119849009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-395.80"	"25410008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-793.n7"	"371567007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-793.3x"	"297282004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-244.43"	"265703000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-791.55"	"112745005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-856.49"	"178086001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-924.58"	"118706006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79a.83"	"440710001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-389.9a"	"70383000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-569.50"	"0W3R0ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-263.11"	"234900007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-781.94"	"60661005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-840.d4"	"274059009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-851.ba"	"363100006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-850.a8"	"8021007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-781.07"	"41513008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-436.x5"	"118830002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-796.na"	"371567007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-436.0x"	"118830002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-840.q0"	"274059009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79b.h4"	"85397003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-382.11"	"385467009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-388.9x"	"64616004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-397.94"	"119819007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79b.81"	"608781003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-792.n8"	"122469009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.69"	"129190005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79a.6x"	"58825001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-909.28"	"120222006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-892.x9"	"119646000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-928.4m"	"392426009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-851.40"	"363100006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-467.52"	"307368004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-844.00"	"35934004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-79a.6s"	"59042004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-781.31"	"72707008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-790.6u"	"371566003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-663.14"	"0W3R0ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-789.bp"	"115979005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-794.76"	"86480004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-850.79"	"107736006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-852.aa"	"107737002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-431.2x"	"3041000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-420.12"	"33187003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-856.22"	"178086001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-781.x8"	"41513008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-896.1a"	"225148005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-839.h3"	"265726007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-785.6x"	"35269008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-352.23"	"34068001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-534.35"	"771856008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-791.dm"	"133861000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-921.33"	"221270009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.9t"	"129204000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-37b.02"	"233154000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-794.n9"	"371567007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-790.2w"	"179111005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-853.6x"	"1235008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.1s"	"1455007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-262.05"	"234900007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-401.4x"	"58347006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-932.60"	"387713003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-218.0x"	"232474008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-792.g2"	"122469009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-788.0d"	"129207007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-83b.53"	"426498007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-894.xf"	"118714000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.x2"	"118734004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-838.a4"	"119605005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-143.x6"	"172523009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-920.17"	"13885002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-381.7x"	"373393008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-920.3c"	"609637006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-792.88"	"122469009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-838.f1"	"119605005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.gm"	"129201008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-389.24"	"51574001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-800.0h"	"6188005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-352.21"	"34068001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-783.6s"	"0QCL3ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-794.7j"	"699154001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-389.64"	"59461007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-800.6q"	"359913006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.eb"	"129188009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-377.f2"	"233154000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-850.a1"	"8021007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-351.x4"	"112815000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-782.5x"	"68471001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-424.1x"	"118829007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-838.d2"	"119605005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-923.59"	"265694008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-909.2c"	"119615004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-793.3e"	"297282004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-840.k5"	"274059009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-771.40"	"56195000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-793.m7"	"133861000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-855.13"	"66583008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-681.94"	"0W3R0ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-928.8c"	"40322000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-903.9c"	"119616003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-782.3m"	"51189002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-852.x8"	"107737002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-401.23"	"58347006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.kx"	"129233004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-772.43"	"367477001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-91a.0g"	"15372008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-839.m2"	"265726007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-433.53"	"84197004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-920.2f"	"118714000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-851.90"	"363100006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-383.70"	"25410008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-808.af"	"19578002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-783.0j"	"780904002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-851.02"	"363100006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-789.b1"	"115979005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-915.9d"	"0J593ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-467.b7"	"186648008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-924.x1"	"172778001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-892.45"	"61381007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-564.70"	"0W3R0ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-854.47"	"281766007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-841.00"	"359550004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-894.28"	"118706006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-250.33"	"173359006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-903.1f"	"119675006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-792.2m"	"122469009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-381.24"	"118949002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-783.0u"	"448367007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-855.43"	"66583008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-900.1x"	"119827003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-853.xa"	"119574004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-395.20"	"51574001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-789.bn"	"115979005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-794.xh"	"36939002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-932.59"	"387713003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-840.g3"	"274059009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-389.20"	"51574001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-377.31"	"233154000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-903.8f"	"119675006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-790.cn"	"47264000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-791.85"	"371567007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-852.49"	"107737002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-794.5j"	"371567007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-850.2x"	"107736006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-780.2x"	"179001000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-351.1x"	"112815000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-388.94"	"64616004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.x2"	"55162003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-906.20"	"60497006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-851.d0"	"363100006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-796.3b"	"443003003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-896.0d"	"225148005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-704.5m"	"119593002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-244.00"	"265703000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-857.49"	"118714000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-907.x9"	"15372008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-020.10"	"32495000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-855.x1"	"66583008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-78a.mn"	"118737006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-780.1r"	"80557002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-383.63"	"75916006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-681.6x"	"118864003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-681.81"	"16226000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-383.62"	"450685000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-928.86"	"40322000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-792.nx"	"122469009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-388.9c"	"64616004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-783.xp"	"0QCJ3ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-514.31"	"449151004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-838.c2"	"119605005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-420.xx"	"33187003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-538.4x"	"50465008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-401.41"	"58347006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-467.81"	"307364002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-840.b5"	"90907001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-915.85"	"119594008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-800.b6"	"0MCB0ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-780.1t"	"80557002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-926.x0"	"265694008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-377.c0"	"233154000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-663.23"	"0W3R0ZZ"	"OPS"	"ICD10PCS"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-389.51"	"175472009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-777.41"	"118731007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-252.3x"	"68769000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
